tid	screen_name
7.25773E+17	IndyStarChelsea
7.26918E+17	IndyStarChelsea
7.26919E+17	IndyStarChelsea
7.26955E+17	IndyStarChelsea
7.272E+17	IndyStarChelsea
6.84409E+17	indystartony
6.87851E+17	indystartony
6.90285E+17	indystartony
6.903E+17	indystartony
6.90988E+17	indystartony
6.9314E+17	indystartony
6.94211E+17	indystartony
6.94615E+17	indystartony
6.96743E+17	indystartony
6.96751E+17	indystartony
6.97076E+17	indystartony
6.9831E+17	indystartony
7.06963E+17	indystartony
7.07962E+17	indystartony
7.08338E+17	indystartony
7.09452E+17	indystartony
7.10276E+17	indystartony
7.14151E+17	indystartony
7.19898E+17	indystartony
7.20272E+17	indystartony
7.22863E+17	indystartony
7.23226E+17	indystartony
7.23297E+17	indystartony
7.25008E+17	indystartony
7.25299E+17	indystartony
7.08393E+17	Indys_own_moody
6.85149E+17	IndyThisWeek
6.87075E+17	IndyThisWeek
6.87115E+17	IndyThisWeek
6.87115E+17	IndyThisWeek
6.87125E+17	IndyThisWeek
6.87235E+17	IndyThisWeek
6.87235E+17	IndyThisWeek
6.91647E+17	IndyThisWeek
6.98662E+17	IndyThisWeek
7.06596E+17	IndyThisWeek
7.06598E+17	IndyThisWeek
7.06605E+17	IndyThisWeek
7.08124E+17	IndyThisWeek
7.09878E+17	IndyThisWeek
7.1013E+17	IndyThisWeek
7.11991E+17	IndyThisWeek
7.12048E+17	IndyThisWeek
7.12795E+17	IndyThisWeek
7.18077E+17	IndyThisWeek
7.18161E+17	IndyThisWeek
7.1854E+17	IndyThisWeek
7.19165E+17	IndyThisWeek
7.19165E+17	IndyThisWeek
7.19165E+17	IndyThisWeek
7.19191E+17	IndyThisWeek
7.23306E+17	IndyThisWeek
7.23306E+17	IndyThisWeek
7.23976E+17	IndyThisWeek
7.01769E+17	ind_fisc_office
7.01827E+17	ind_fisc_office
6.91719E+17	inezrussell
7.13484E+17	inezrussell
7.19638E+17	inezrussell
6.84787E+17	infarmbureau
7.13443E+17	infarmbureau
7.29703E+17	Infegy
7.09538E+17	informemphis
7.09559E+17	informemphis
7.16296E+17	inforum
7.17025E+17	inforum
7.1633E+17	inforumed
6.87832E+17	IngrahamAngle
6.9565E+17	IngrahamAngle
6.97465E+17	IngrahamAngle
7.00795E+17	IngrahamAngle
7.02881E+17	IngrahamAngle
7.05806E+17	IngrahamAngle
7.05807E+17	IngrahamAngle
7.08159E+17	IngrahamAngle
7.15524E+17	IngrahamAngle
7.20429E+17	IngrahamAngle
7.0079E+17	IngramGreg
7.05386E+17	Ingrid_Jacques
7.14146E+17	Ingrid_Jacques
7.23509E+17	Ingrid_Jacques
7.15204E+17	INGuardsman
6.84056E+17	INHouseGOP
6.87044E+17	INHouseGOP
6.87061E+17	INHouseGOP
6.90585E+17	INHouseGOP
6.92379E+17	INHouseGOP
6.93106E+17	INHouseGOP
7.02523E+17	INHouseGOP
7.05827E+17	INHouseGOP
7.17081E+17	INHouseGOP
7.19904E+17	INHouseGOP
7.29721E+17	INHouseGOP
6.87072E+17	inhsedems
6.87074E+17	inhsedems
7.25429E+17	INInstitute
6.88017E+17	INJO
6.8947E+17	INJO
6.92864E+17	INJO
6.92893E+17	INJO
6.96182E+17	INJO
6.97846E+17	INJO
6.97963E+17	INJO
6.98565E+17	INJO
6.98708E+17	INJO
6.99394E+17	INJO
6.99719E+17	INJO
7.02148E+17	INJO
7.03712E+17	INJO
7.04337E+17	INJO
7.04393E+17	INJO
7.04827E+17	INJO
7.09079E+17	INJO
7.13002E+17	INJO
7.15194E+17	INJO
7.23939E+17	INJO
7.05596E+17	inkyamy
7.00047E+17	inlegis
6.95808E+17	Inqkriordan
6.98195E+17	INSEADKnowledge
6.83362E+17	INSenateGOP
6.84077E+17	INSenateGOP
6.84392E+17	INSenateGOP
6.92427E+17	INSenateGOP
7.04379E+17	INSenateGOP
7.13093E+17	INSenateGOP
7.19909E+17	INSenateGOP
6.82977E+17	INSenDems
6.84374E+17	INSenDems
6.84857E+17	INSenDems
6.84894E+17	INSenDems
6.84902E+17	INSenDems
6.85054E+17	INSenDems
6.85211E+17	INSenDems
6.85229E+17	INSenDems
6.8529E+17	INSenDems
6.85302E+17	INSenDems
6.86571E+17	INSenDems
6.86572E+17	INSenDems
6.87054E+17	INSenDems
6.87059E+17	INSenDems
6.89527E+17	INSenDems
6.96401E+17	INSenDems
7.02965E+17	INSenDems
7.03671E+17	INSenDems
7.03793E+17	INSenDems
7.03988E+17	INSenDems
7.04049E+17	INSenDems
7.12368E+17	INSenDems
7.16385E+17	INSenDems
6.94279E+17	InsideCityHall
7.1963E+17	InsideElections
7.02187E+17	instagram
7.25328E+17	instagram
6.96551E+17	instapundit
7.15214E+17	Integritron
7.15218E+17	Integritron
7.13466E+17	intel
6.85135E+17	intelligencer
6.92903E+17	intelligencer
7.11208E+17	intelligencer
7.18143E+17	intelligencer
7.25677E+17	intelligencer
7.28305E+17	intelligencer
7.03258E+17	IntelligencerWV
7.03258E+17	IntelligencerWV
6.88127E+17	Interior
6.89133E+17	Interior
7.00448E+17	Interior
7.00495E+17	Interior
7.00723E+17	Interior
7.19669E+17	Interior
6.99777E+17	IntersectionTNR
6.86561E+17	IntlDiscourse
6.92799E+17	invinst
7.18488E+17	IN_Corn
7.189E+17	ionacollege
6.9073E+17	Iowa4Bernie
7.295E+17	Iowa4BS_2016
7.29829E+17	Iowa4BS_2016
7.29878E+17	Iowa4BS_2016
7.2988E+17	Iowa4BS_2016
6.97451E+17	IowaCASA
6.85936E+17	iowacci
6.8479E+17	iowademocrats
6.87099E+17	iowademocrats
6.94231E+17	iowademocrats
6.94331E+17	iowademocrats
6.94394E+17	iowademocrats
6.94438E+17	iowademocrats
6.97526E+17	iowademocrats
7.2251E+17	iowademocrats
6.86631E+17	iowafrw
6.90235E+17	IowaGOP
6.92389E+17	IowaGOP
6.93963E+17	IowaGOP
6.94217E+17	IowaGOP
6.9437E+17	IowaGOP
6.9437E+17	IowaGOP
6.95036E+17	IowaGOP
6.85116E+17	IowaGOPer
6.90595E+17	IowaGOPer
6.906E+17	IowaGOPer
6.906E+17	IowaGOPer
6.92096E+17	IowaGOPer
7.18857E+17	IowaGOPer
7.18857E+17	IowaGOPer
7.18926E+17	IowaGOPer
7.18932E+17	IowaGOPer
7.18932E+17	IowaGOPer
7.18933E+17	IowaGOPer
7.27696E+17	IowaGOPer
7.11255E+17	iowahawkblog
6.84084E+17	iowahospital
7.13015E+17	IowaInformer
7.29834E+17	IowaPress
7.1012E+17	IowaPublicRadio
7.15888E+17	IowaPublicRadio
7.27911E+17	IowaPublicRadio
6.87674E+17	IowaSenate
6.97123E+17	IowaSenate
6.97797E+17	IowaSenate
6.98159E+17	IowaSenate
7.06848E+17	IowaSenate
6.87277E+17	IowaSOS
6.87744E+17	IowaSOS
6.88032E+17	IowaSOS
6.8816E+17	IowaSOS
7.19234E+17	IowaSOS
7.19234E+17	IowaSOS
7.19244E+17	IowaSOS
6.87328E+17	iowastatedaily
7.14815E+17	iowastatedaily
6.87328E+17	IowaStateU
6.91694E+17	IowaStateU
6.97189E+17	IowaStateU
7.17914E+17	IowaTaproom
6.87088E+17	iprefersmiling
7.22121E+17	IPRStudioOne
7.23691E+17	IPRStudioOne
6.92397E+17	IPRTalk
6.99305E+17	IPsecGeek
7.17149E+17	Irahansen
7.28E+17	Irahansen
6.84958E+17	IReadYourBook
7.18093E+17	IReadYourBook
7.27932E+17	IReadYourBook
7.27935E+17	IReadYourBook
7.27939E+17	IReadYourBook
6.96102E+17	irishted
6.96112E+17	irishted
7.01953E+17	irishted
6.99706E+17	irtl
6.98293E+17	IsaacDovere
7.10906E+17	IsaacDovere
6.94603E+17	ISAACforTexas
7.10177E+17	ISAACforTexas
7.00429E+17	IsaacLatterell
7.18878E+17	isaacsarver
6.8699E+17	isaacsponaugle
6.87412E+17	isaacsponaugle
6.89858E+17	isaacsponaugle
6.92388E+17	isaacsponaugle
6.92389E+17	isaacsponaugle
6.9239E+17	isaacsponaugle
6.92391E+17	isaacsponaugle
6.92394E+17	isaacsponaugle
6.92395E+17	isaacsponaugle
6.92396E+17	isaacsponaugle
6.92396E+17	isaacsponaugle
6.92397E+17	isaacsponaugle
6.92429E+17	isaacsponaugle
6.92429E+17	isaacsponaugle
6.92429E+17	isaacsponaugle
6.94218E+17	isaacsponaugle
6.94269E+17	isaacsponaugle
6.94595E+17	isaacsponaugle
6.95345E+17	isaacsponaugle
6.95346E+17	isaacsponaugle
6.95346E+17	isaacsponaugle
6.99654E+17	isaacsponaugle
7.02592E+17	isaacsponaugle
7.02594E+17	isaacsponaugle
7.02923E+17	isaacsponaugle
7.02923E+17	isaacsponaugle
7.02924E+17	isaacsponaugle
7.08395E+17	isaacsponaugle
7.08403E+17	isaacsponaugle
6.97537E+17	isadorehall
7.01895E+17	isadorehall
6.97116E+17	isaiahsvision
6.95291E+17	ISDAgov
7.10132E+17	ISDAgov
7.20639E+17	iseechange
7.27593E+17	isiah_masiero
7.27594E+17	isiah_masiero
7.28229E+17	Isikoff
7.28753E+17	Isikoff
6.85543E+17	IsraelDLazo
7.08316E+17	IssueOneReform
7.2002E+17	ISTAmembers
7.15195E+17	isthmus
7.22825E+17	ISUPD
7.20809E+17	iswanTheHill
7.1493E+17	ItalicizedAZ
7.27962E+17	ItalicizedAZ
7.28665E+17	ItalicizedAZ
7.28696E+17	ItalicizedAZ
7.28729E+17	ItalicizedAZ
7.28758E+17	ItalicizedAZ
7.12629E+17	ItsAnAmerican
7.12635E+17	ItsAnAmerican
7.03443E+17	itsblakec
7.03033E+17	ITSDREWWEST
7.09834E+17	ItsFischy
7.05103E+17	Itsjoeco
6.85166E+17	ItsKelseyHamlin
6.87035E+17	ItsKelseyHamlin
6.87748E+17	ItsKelseyHamlin
6.91726E+17	ItsKelseyHamlin
6.91879E+17	ItsKelseyHamlin
6.92394E+17	ItsKelseyHamlin
6.92458E+17	ItsKelseyHamlin
6.92459E+17	ItsKelseyHamlin
6.95268E+17	ItsKelseyHamlin
6.9563E+17	ItsKelseyHamlin
6.97177E+17	ItsKelseyHamlin
6.98263E+17	ItsKelseyHamlin
6.99656E+17	ItsKelseyHamlin
7.04025E+17	ItsKelseyHamlin
7.06939E+17	ItsKelseyHamlin
7.07963E+17	ItsKelseyHamlin
6.88076E+17	iTunes
6.97536E+17	iTunes
7.22561E+17	iTunes
7.2258E+17	iTunes
7.02943E+17	iueast
6.95687E+17	IUGOP
7.07367E+17	IUGOP
6.97842E+17	IUKokomo
6.97846E+17	IUKokomo
6.87751E+17	IUMcKinney
7.10543E+17	IUPUC
7.15633E+17	IUSGIS
6.89097E+17	IvankaTrump
6.93867E+17	IvankaTrump
6.98157E+17	IvankaTrump
7.00756E+17	IvankaTrump
7.06506E+17	IvankaTrump
7.09713E+17	IvankaTrump
7.10549E+17	IvankaTrump
7.12354E+17	IvankaTrump
7.12357E+17	IvankaTrump
7.10093E+17	IvanTheK
6.91786E+17	i_D
6.92909E+17	i_russell
6.92912E+17	i_russell
7.18468E+17	J4K9FLATLEY
6.94357E+17	jabramovitz
6.87349E+17	jacaissie
6.8735E+17	jacaissie
6.87351E+17	jacaissie
6.87354E+17	jacaissie
6.87354E+17	jacaissie
6.84929E+17	JaceRadke
6.88207E+17	jaci_agustin
7.1861E+17	JackatNews
7.00714E+17	JackBrandenbur1
7.00714E+17	JackBrandenbur1
6.9184E+17	JackBurtonReflx
6.84137E+17	jackcolins1
7.13347E+17	jackgillum
7.1453E+17	jackgraham2016
6.86288E+17	jackhealyNYT
6.86288E+17	jackhealyNYT
6.8629E+17	jackhealyNYT
6.96673E+17	JackHeathRadio
6.97517E+17	jackiemader
6.92417E+17	JackieMostow
7.22135E+17	JackiesBuzz
6.8665E+17	JackieThrasher
7.15682E+17	JackieValley
7.14462E+17	jackiewalorski
7.27683E+17	jackiewalorski
7.03663E+17	JackKingston
7.03677E+17	JackKingston
6.97918E+17	jackkingston9
6.84392E+17	JackLatvala
6.89107E+17	JackLatvala
7.04383E+17	JackLessenberry
6.84869E+17	JackmanRadio
7.12655E+17	jackminorjr
7.20626E+17	JackNECN
6.90273E+17	jacknicklaus
7.21146E+17	JackoffJosh711
7.22161E+17	JACKOHMAN
6.86704E+17	jackshafer
6.99237E+17	jackshafer
7.14994E+17	jackshafer
7.29704E+17	jackshafer
7.28781E+17	JackSmithIV
7.1377E+17	jackson3pack
7.0429E+17	jacksonlab
7.16983E+17	jacksonlab
7.22899E+17	JacksonMillerVA
6.92493E+17	JacksonSump
6.91601E+17	JackSuntrup
7.07262E+17	JackSuntrup
7.17463E+17	JackSuntrup
7.27327E+17	JackSuntrup
7.17875E+17	JackTateCO
7.19162E+17	JackTateCO
7.22541E+17	jacktemp
6.92937E+17	jackwhitver
7.03573E+17	jack_welch
7.03693E+17	jack_welch
7.05497E+17	jack_welch
6.86584E+17	jaclyncorriveau
7.05194E+17	JacobHummel
7.09358E+17	JacobHummel
6.97181E+17	jacobkornbluh
7.04481E+17	jacobkornbluh
7.08841E+17	jacobkornbluh
7.16789E+17	jacobkornbluh
7.18177E+17	jacobkornbluh
7.22225E+17	jacobkornbluh
7.05617E+17	Jacobnbc
6.94904E+17	jacobperry
6.95397E+17	jacobperry
6.95397E+17	jacobperry
7.01986E+17	jacobperry
7.29726E+17	jacobperry
6.95972E+17	JacobsBen
7.20647E+17	JacobSmithVT
6.94347E+17	jacobszilagy
7.08158E+17	jaconi
6.9965E+17	jacqklimas
7.10549E+17	JacquelynVSmith
7.09745E+17	jacraddock88
7.02354E+17	JaimeB80
7.19668E+17	JaimeMarieBerg
7.19669E+17	JaimeMarieBerg
7.1968E+17	JaimeMarieBerg
7.01118E+17	jajohnson215
7.25094E+17	JakeCarah
7.26004E+17	JakeCarah
6.94177E+17	JakeCorman
6.94636E+17	JakeCorman
6.97116E+17	JakeCorman
6.97129E+17	JakeCorman
7.01789E+17	JakeCorman
7.0179E+17	JakeCorman
7.0179E+17	JakeCorman
7.02201E+17	JakeCorman
7.1047E+17	JakeCorman
7.10484E+17	JakeCorman
7.10484E+17	JakeCorman
7.10512E+17	JakeCorman
7.12701E+17	JakeCorman
7.12701E+17	JakeCorman
7.12701E+17	JakeCorman
7.12712E+17	JakeCorman
7.18108E+17	JakeCorman
7.1842E+17	JakeCorman
7.19999E+17	JakeCorman
7.20235E+17	JakeCorman
6.88914E+17	jakeflorida
7.27877E+17	jakemayphoto
7.26186E+17	jakepalenske
7.05099E+17	JakePINZ
6.85818E+17	JakePutala
7.17827E+17	JakeSherman
6.89642E+17	jaketapper
6.9053E+17	jaketapper
6.94369E+17	jaketapper
6.94401E+17	jaketapper
6.95654E+17	jaketapper
6.96322E+17	jaketapper
6.96846E+17	jaketapper
6.97194E+17	jaketapper
6.97228E+17	jaketapper
6.97986E+17	jaketapper
6.98256E+17	jaketapper
6.98638E+17	jaketapper
7.00028E+17	jaketapper
7.0052E+17	jaketapper
7.0151E+17	jaketapper
7.03209E+17	jaketapper
7.03234E+17	jaketapper
7.04024E+17	jaketapper
7.08992E+17	jaketapper
7.09906E+17	jaketapper
7.12325E+17	jaketapper
7.1491E+17	jaketapper
7.16597E+17	jaketapper
7.22591E+17	jaketapper
7.22602E+17	jaketapper
7.23177E+17	jaketapper
7.24236E+17	jaketapper
7.01137E+17	JakobStewart
7.2333E+17	JakonHays
7.0068E+17	jalbertbowdenii
7.00703E+17	jalbertbowdenii
7.15633E+17	JaleesaNBC15
6.82805E+17	jallenaip
7.08672E+17	jamalhbryant
6.86619E+17	JamalWLittle
6.90005E+17	JamalWLittle
6.94589E+17	JamalWLittle
7.12025E+17	JamalWLittle
7.12833E+17	JamalWLittle
7.14444E+17	JamalWLittle
7.17362E+17	JamalWLittle
7.2104E+17	JamalWLittle
7.23265E+17	JamalWLittle
7.25036E+17	JamalWLittle
7.25036E+17	JamalWLittle
7.27609E+17	JamalWLittle
7.29827E+17	JamalWLittle
6.90217E+17	jamcan5
6.9438E+17	JamColley
7.15696E+17	jamesallen
7.02253E+17	JamesAllenGrady
7.06633E+17	jamesamurray
7.20674E+17	jamesamurray
7.0417E+17	JamesArkin
7.17505E+17	jamesbnelson
7.17506E+17	jamesbnelson
7.23559E+17	JamesDeeWarren
7.23563E+17	JamesDeeWarren
6.873E+17	JamesDeHaven
7.05257E+17	JamesDYodice
6.86937E+17	JamesEBriggs
7.02561E+17	JamesEBriggs
7.02872E+17	JamesEBriggs
7.02872E+17	JamesEBriggs
7.02914E+17	JamesEBriggs
7.05891E+17	JamesEBriggs
7.29767E+17	JamesEBriggs
6.99429E+17	JamesHealey1973
7.28068E+17	jameshessleach
7.2807E+17	jameshessleach
7.28071E+17	jameshessleach
7.0652E+17	jameshohmann
7.15248E+17	jameshohmann
7.17092E+17	jameshohmann
7.18194E+17	jameskelcourse
7.2533E+17	jameskelcourse
6.92721E+17	JamesLiamCook
6.92734E+17	JamesLiamCook
6.94577E+17	JamesLiamCook
7.05402E+17	JamesLiamCook
7.1488E+17	JamesLiamCook
7.18102E+17	JamesLiamCook
7.24944E+17	JamesLiamCook
7.2804E+17	JamesLiamCook
7.28043E+17	JamesLiamCook
7.28527E+17	JamesLiamCook
7.29088E+17	JamesLiamCook
7.17544E+17	jameslyden
7.17735E+17	jameslyden
7.17805E+17	jameslyden
7.26197E+17	JamesMadisonUni
6.86174E+17	jamesmckinleyjr
6.95359E+17	jamesmckinleyjr
7.08333E+17	jamesoliphant
7.2213E+17	jamesoliphant
6.94597E+17	JamesPindell
7.03274E+17	JamesPindell
7.17349E+17	JamesPindell
6.9213E+17	jamespmanley
7.02309E+17	jamespmanley
6.9023E+17	jamesqlynch
7.12339E+17	jamesqlynch
7.17797E+17	jamesqlynch
7.17801E+17	jamesqlynch
6.97798E+17	jamesrhenson
6.97557E+17	JamesRLVaughn
7.18878E+17	JamesRLVaughn
7.18878E+17	JamesRLVaughn
6.95602E+17	JamesShrum
6.86977E+17	JamesTedisco
7.098E+17	JamesTedisco
7.098E+17	JamesTedisco
7.06994E+17	JamesTHarris
7.07036E+17	JamesTHarris
7.0792E+17	JamesTHarris
6.93156E+17	JamesToscano
7.09852E+17	JamesToscano
7.00387E+17	JamesViser
7.20732E+17	James_G_Wright
6.96439E+17	james_kimble
6.90182E+17	James_LeBas
6.90182E+17	James_LeBas
7.2383E+17	James_Tierney
7.15915E+17	JamieCoelho
7.06328E+17	jamiedupree
7.0971E+17	jamiedupree
6.83707E+17	JamieLissow
7.01509E+17	JamieLucke
7.11933E+17	JamieLucke
7.19205E+17	JamieLucke
7.28551E+17	JamieLucke
6.92753E+17	jamiemself
6.93562E+17	jamiemself
6.89251E+17	JamieseWBRC
7.20293E+17	jamieson
6.90197E+17	jamie_raskin
6.90198E+17	jamie_raskin
6.97431E+17	jamie_raskin
7.16335E+17	Jamie_Weinstein
6.99631E+17	JanCBS
7.24963E+17	janders5
7.24964E+17	janders5
7.24964E+17	janders5
7.24967E+17	janders5
6.96838E+17	Jane4nh
7.01072E+17	JaneDittmar2016
7.15201E+17	JaneDittmar2016
7.29003E+17	JaneDittmar2016
7.29701E+17	JaneDittmar2016
7.27572E+17	JanelDavisajc
7.04753E+17	JanelHofler
7.18125E+17	JanelleMonae
7.08717E+17	JanellRoss
6.92414E+17	JaneMayerNYer
7.02529E+17	janeosanders
7.04145E+17	janeosanders
7.04649E+17	janeosanders
7.1717E+17	janeosanders
7.17172E+17	janeosanders
7.17175E+17	janeosanders
7.17179E+17	janeosanders
7.17184E+17	janeosanders
7.17185E+17	janeosanders
7.17385E+17	janeosanders
7.17447E+17	janeosanders
7.21772E+17	janeosanders
7.22445E+17	janeosanders
7.29355E+17	janeosanders
7.03649E+17	JaneRaybould
6.87825E+17	janestreet
7.03063E+17	janestreet
6.90892E+17	janet4iowa
6.87323E+17	JanetBuckner
7.10943E+17	janetpattonhl
7.10958E+17	janetpattonhl
7.21042E+17	janetpattonhl
6.89138E+17	janettu
7.05507E+17	janettu
7.098E+17	Jane_Corwin
7.098E+17	Jane_Corwin
7.19525E+17	JanGardnerExec
6.848E+17	janiepede
6.84825E+17	janiepede
6.89111E+17	janiepede
6.89118E+17	janiepede
6.97782E+17	janiepede
7.12691E+17	janiepede
7.12723E+17	janiepede
7.1278E+17	janiepede
7.22925E+17	JanineStanwood
6.88091E+17	janscleaners
6.88092E+17	janscleaners
6.84402E+17	JanUnhinged
6.84403E+17	JanUnhinged
6.84816E+17	Jan_Ransom
7.24953E+17	JaredDeMarinis
7.0725E+17	JaredGorshe
7.12297E+17	JaredGorshe
7.20792E+17	JaredGorshe
6.9028E+17	jaredleopold
6.92387E+17	jaredleopold
7.07683E+17	jaredleopold
7.12833E+17	jaredleopold
7.14588E+17	jaredleopold
7.1521E+17	jaredleopold
7.15267E+17	jaredleopold
7.15692E+17	jaredleopold
7.15954E+17	jaredleopold
7.29726E+17	jaredleopold
7.04738E+17	JaredLuttrell
7.26853E+17	jarednhill
7.26854E+17	jarednhill
7.00061E+17	jaredpolis
7.03333E+17	jaredpolis
6.94348E+17	JaredRizzi
7.08096E+17	jaredsmall
6.98187E+17	jaredwv
7.08172E+17	JaredWyand
6.94002E+17	jarengrenell
6.84179E+17	JaromirBlagr
6.84181E+17	JaromirBlagr
6.84184E+17	JaromirBlagr
6.96199E+17	JaromirBlagr
7.10189E+17	JaromirBlagr
7.19375E+17	JaromirBlagr
7.10488E+17	jarrodagen
6.87331E+17	jarvisdeberry
6.93581E+17	jaselzer
7.02218E+17	jasonbarickman
7.04784E+17	jasonbarickman
7.10497E+17	jasonbarickman
7.10497E+17	jasonbarickman
7.10498E+17	jasonbarickman
7.10498E+17	jasonbarickman
7.10498E+17	jasonbarickman
7.10498E+17	jasonbarickman
7.10498E+17	jasonbarickman
7.10501E+17	jasonbarickman
7.10501E+17	jasonbarickman
7.10502E+17	jasonbarickman
7.10504E+17	jasonbarickman
7.17413E+17	jasonbarickman
7.20266E+17	jasonbarickman
7.20267E+17	jasonbarickman
7.20282E+17	jasonbarickman
7.20282E+17	jasonbarickman
7.06216E+17	JasonBourne1986
6.86922E+17	JasonBWhitman
7.10671E+17	JasonBWhitman
7.00102E+17	jasoncherkis
6.92056E+17	JasonClayworth
6.94634E+17	JasonClayworth
7.01543E+17	JasonClayworth
7.16003E+17	jasonconwall
7.21056E+17	JasonCookJourno
6.92449E+17	jasondhorowitz
7.03796E+17	jasondhorowitz
7.17465E+17	JasonDore
7.29775E+17	JasonDovEsq
7.18077E+17	jasonfechner
7.09763E+17	Jasonfergie
7.19999E+17	JasonGerwig
7.01546E+17	jasonhidalgo
7.05457E+17	JasonHolsman
7.06972E+17	JasonHolsman
7.06974E+17	JasonHolsman
7.0698E+17	JasonHolsman
7.07216E+17	JasonHolsman
7.07252E+17	JasonHolsman
7.17703E+17	JasonHolsman
7.17705E+17	JasonHolsman
7.17706E+17	JasonHolsman
7.17707E+17	JasonHolsman
7.17708E+17	JasonHolsman
7.1771E+17	JasonHolsman
7.20718E+17	JasonHolsman
7.02275E+17	jasoninthehouse
7.09393E+17	jasoninthehouse
7.09743E+17	jasoninthehouse
7.09745E+17	jasoninthehouse
7.09774E+17	jasoninthehouse
7.09793E+17	jasoninthehouse
7.10451E+17	jasoninthehouse
7.10451E+17	jasoninthehouse
7.10452E+17	jasoninthehouse
7.10452E+17	jasoninthehouse
7.10465E+17	jasoninthehouse
7.10471E+17	jasoninthehouse
7.10472E+17	jasoninthehouse
7.10478E+17	jasoninthehouse
7.10487E+17	jasoninthehouse
7.10502E+17	jasoninthehouse
7.10503E+17	jasoninthehouse
7.10503E+17	jasoninthehouse
7.10503E+17	jasoninthehouse
7.10509E+17	jasoninthehouse
7.10509E+17	jasoninthehouse
7.10509E+17	jasoninthehouse
7.10509E+17	jasoninthehouse
7.02286E+17	JasonJamesonMD
6.85219E+17	JasonKander
6.89528E+17	JasonKander
6.92462E+17	JasonKander
6.97568E+17	JasonKander
6.97573E+17	JasonKander
6.97576E+17	JasonKander
6.9758E+17	JasonKander
6.97587E+17	JasonKander
6.97594E+17	JasonKander
6.97596E+17	JasonKander
6.9761E+17	JasonKander
6.97829E+17	JasonKander
7.02205E+17	JasonKander
7.02525E+17	JasonKander
7.07695E+17	JasonKander
7.09077E+17	JasonKander
7.09789E+17	JasonKander
7.10209E+17	JasonKander
7.10235E+17	JasonKander
7.10523E+17	JasonKander
7.10865E+17	JasonKander
7.11923E+17	JasonKander
7.17409E+17	JasonKander
7.17443E+17	JasonKander
7.17457E+17	JasonKander
7.17474E+17	JasonKander
7.17478E+17	JasonKander
7.17502E+17	JasonKander
7.17714E+17	JasonKander
7.17833E+17	JasonKander
7.17852E+17	JasonKander
7.18106E+17	JasonKander
7.18498E+17	JasonKander
7.18589E+17	JasonKander
7.20235E+17	JasonKander
7.2024E+17	JasonKander
7.20702E+17	JasonKander
7.23557E+17	JasonKander
7.29654E+17	JasonKander
7.20728E+17	JasonLPowell
6.83755E+17	jasonmdstein
6.84023E+17	jasonmdstein
6.84049E+17	jasonmdstein
6.84402E+17	jasonmdstein
6.84506E+17	jasonmdstein
6.84762E+17	jasonmdstein
6.85518E+17	jasonmdstein
6.8553E+17	jasonmdstein
6.85537E+17	jasonmdstein
6.86564E+17	jasonmdstein
6.89128E+17	jasonmdstein
6.89209E+17	jasonmdstein
6.89295E+17	jasonmdstein
6.89297E+17	jasonmdstein
6.89297E+17	jasonmdstein
6.89464E+17	jasonmdstein
6.89464E+17	jasonmdstein
6.89522E+17	jasonmdstein
6.89527E+17	jasonmdstein
6.89561E+17	jasonmdstein
6.89617E+17	jasonmdstein
6.89934E+17	jasonmdstein
6.89958E+17	jasonmdstein
6.90263E+17	jasonmdstein
6.90272E+17	jasonmdstein
6.90293E+17	jasonmdstein
6.90603E+17	jasonmdstein
6.91648E+17	jasonmdstein
6.91659E+17	jasonmdstein
6.9176E+17	jasonmdstein
6.91761E+17	jasonmdstein
6.92423E+17	jasonmdstein
6.92883E+17	jasonmdstein
6.92884E+17	jasonmdstein
6.929E+17	jasonmdstein
6.93192E+17	jasonmdstein
6.94269E+17	jasonmdstein
6.94943E+17	jasonmdstein
6.96485E+17	jasonmdstein
6.96743E+17	jasonmdstein
6.97178E+17	jasonmdstein
6.97179E+17	jasonmdstein
6.97455E+17	jasonmdstein
6.97488E+17	jasonmdstein
6.97929E+17	jasonmdstein
6.98152E+17	jasonmdstein
6.982E+17	jasonmdstein
6.98207E+17	jasonmdstein
6.98223E+17	jasonmdstein
6.99301E+17	jasonmdstein
6.99611E+17	jasonmdstein
6.99732E+17	jasonmdstein
6.99763E+17	jasonmdstein
6.99803E+17	jasonmdstein
7.00347E+17	jasonmdstein
7.00389E+17	jasonmdstein
7.00445E+17	jasonmdstein
7.00447E+17	jasonmdstein
7.00473E+17	jasonmdstein
7.00534E+17	jasonmdstein
7.00542E+17	jasonmdstein
7.01819E+17	jasonmdstein
7.02143E+17	jasonmdstein
7.02643E+17	jasonmdstein
7.02643E+17	jasonmdstein
7.02955E+17	jasonmdstein
7.03249E+17	jasonmdstein
7.03278E+17	jasonmdstein
7.03755E+17	jasonmdstein
7.04693E+17	jasonmdstein
7.04693E+17	jasonmdstein
7.05058E+17	jasonmdstein
7.05058E+17	jasonmdstein
7.05108E+17	jasonmdstein
7.05181E+17	jasonmdstein
7.06868E+17	jasonmdstein
7.07228E+17	jasonmdstein
7.07231E+17	jasonmdstein
7.07341E+17	jasonmdstein
7.09509E+17	jasonmdstein
7.09515E+17	jasonmdstein
7.09619E+17	jasonmdstein
7.10117E+17	jasonmdstein
7.10131E+17	jasonmdstein
7.1053E+17	jasonmdstein
7.11953E+17	jasonmdstein
7.12036E+17	jasonmdstein
7.12384E+17	jasonmdstein
7.12661E+17	jasonmdstein
